file_id,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,experiment,sample,distribution,awareness,presentation,stimulus,button_pressed,responses,question_order
data_2020-07-17-14-19-30_lt7qtysawt,"[{""page_index"":0,""viewing_time"":2046.4700000593439},{""page_index"":1,""viewing_time"":919.2199999233708},{""page_index"":2,""viewing_time"":721.2200000649318}]",3687.294999952428,instructions,0,3953,0.0-0.0-0.0-0.0,aggregation_exp2,prolific,present,naive,joint,NA,NA,NA,NA
data_2020-07-17-14-19-30_lt7qtysawt,NA,770.3299999702722,html-button-response,1,4726,0.0-0.0-0.0-2.0-0.0,aggregation_exp2,prolific,present,naive,joint,You will now see the projects.,0,NA,NA
data_2020-07-17-14-19-30_lt7qtysawt,NA,5711.109999916516,survey-multi-choice,2,10442,0.0-0.0-0.0-3.0-0.0-0.0,aggregation_exp2,prolific,present,naive,joint,NA,NA,"{""oil-well_140_240_0.55"":""Yes"",""microchip_170_240_0.45"":""Yes"",""record-deal_200_240_0.3"":""Yes"",""shipping-logistics_120_240_0.6"":""Yes"",""restaurant-chain_110_240_0.7"":""Yes"",""national-newspaper_180_240_0.35"":""Yes"",""pharmaceutical_150_240_0.55"":""Yes"",""railway_140_240_0.6"":""Yes"",""GMO_130_240_0.6"":""Yes"",""high-rise-construction_100_240_0.75"":""Yes""}","[1,6,5,0,7,3,9,4,2,8]"
