file_id,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,experiment,sample,distribution,awareness,presentation,stimulus,button_pressed,responses,question_order
data_2020-07-14-11-36-11_39co4cevox,"[{""page_index"":0,""viewing_time"":993.0249999997613},{""page_index"":1,""viewing_time"":697.1650000014051},{""page_index"":2,""viewing_time"":618.9099999992322},{""page_index"":3,""viewing_time"":618.5349999996106}]",2928.1900000005407,instructions,0,2973,0.0-0.0-0.0,aggregation_exp2,prolific,present,aware,separate,NA,NA,NA,NA
data_2020-07-14-11-36-11_39co4cevox,NA,1303.9600000010978,html-button-response,1,4278,0.0-0.0-1.0-0.0,aggregation_exp2,prolific,present,aware,separate,You will now see the 10 projects.,0,NA,NA
data_2020-07-14-11-36-11_39co4cevox,NA,999.7249999996711,survey-multi-choice,2,5279,0.0-0.0-5.0-0.0-0.0-0.0,aggregation_exp2,prolific,present,aware,separate,NA,NA,"{""GMO_130_240_0.6"":""Yes""}",[0]
data_2020-07-14-11-36-11_39co4cevox,NA,872.8449999998702,survey-multi-choice,3,6156,0.0-0.0-5.0-0.0-0.0-0.1,aggregation_exp2,prolific,present,aware,separate,NA,NA,"{""national-newspaper_180_240_0.35"":""Yes""}",[0]
data_2020-07-14-11-36-11_39co4cevox,NA,940.8600000006118,survey-multi-choice,4,7101,0.0-0.0-5.0-0.0-0.0-0.2,aggregation_exp2,prolific,present,aware,separate,NA,NA,"{""high-rise-construction_100_240_0.75"":""Yes""}",[0]
data_2020-07-14-11-36-11_39co4cevox,NA,896.0599999991246,survey-multi-choice,5,8002,0.0-0.0-5.0-0.0-0.0-0.3,aggregation_exp2,prolific,present,aware,separate,NA,NA,"{""oil-well_140_240_0.55"":""Yes""}",[0]
data_2020-07-14-11-36-11_39co4cevox,NA,806.5299999998388,survey-multi-choice,6,8812,0.0-0.0-5.0-0.0-0.0-0.4,aggregation_exp2,prolific,present,aware,separate,NA,NA,"{""pharmaceutical_150_240_0.55"":""Yes""}",[0]
data_2020-07-14-11-36-11_39co4cevox,NA,838.6500000015076,survey-multi-choice,7,9655,0.0-0.0-5.0-0.0-0.0-0.5,aggregation_exp2,prolific,present,aware,separate,NA,NA,"{""shipping-logistics_120_240_0.6"":""Yes""}",[0]
data_2020-07-14-11-36-11_39co4cevox,NA,862.0199999986653,survey-multi-choice,8,10521,0.0-0.0-5.0-0.0-0.0-0.6,aggregation_exp2,prolific,present,aware,separate,NA,NA,"{""railway_140_240_0.6"":""Yes""}",[0]
data_2020-07-14-11-36-11_39co4cevox,NA,873.8800000010087,survey-multi-choice,9,11399,0.0-0.0-5.0-0.0-0.0-0.7,aggregation_exp2,prolific,present,aware,separate,NA,NA,"{""record-deal_200_240_0.3"":""Yes""}",[0]
data_2020-07-14-11-36-11_39co4cevox,NA,884.4199999984994,survey-multi-choice,10,12288,0.0-0.0-5.0-0.0-0.0-0.8,aggregation_exp2,prolific,present,aware,separate,NA,NA,"{""microchip_170_240_0.45"":""Yes""}",[0]
data_2020-07-14-11-36-11_39co4cevox,NA,907.1249999997235,survey-multi-choice,11,13199,0.0-0.0-5.0-0.0-0.0-0.9,aggregation_exp2,prolific,present,aware,separate,NA,NA,"{""restaurant-chain_110_240_0.7"":""Yes""}",[0]
