file_id,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,experiment,sample,distribution,awareness,presentation,stimulus,button_pressed,responses,question_order
data_2020-07-14-11-34-50_94hf9vo4mg,"[{""page_index"":0,""viewing_time"":1672.7000000009866},{""page_index"":1,""viewing_time"":776.4100000003964},{""page_index"":2,""viewing_time"":573.5549999990326},{""page_index"":3,""viewing_time"":540.5050000008487}]",3563.5350000011385,instructions,0,3675,0.0-0.0-0.0,aggregation_exp2,prolific,present,naive,joint,NA,NA,NA,NA
data_2020-07-14-11-34-50_94hf9vo4mg,NA,1833.2049999989977,html-button-response,1,5510,0.0-0.0-2.0-0.0,aggregation_exp2,prolific,present,naive,joint,You will now see the projects.,0,NA,NA
data_2020-07-14-11-34-50_94hf9vo4mg,NA,8379.660000000513,survey-multi-choice,2,13891,0.0-0.0-3.0-0.0-0.0,aggregation_exp2,prolific,present,naive,joint,NA,NA,"{""oil-well_140_240_0.55"":""Yes"",""microchip_170_240_0.45"":""Yes"",""record-deal_200_240_0.3"":""Yes"",""shipping-logistics_120_240_0.6"":""Yes"",""restaurant-chain_110_240_0.7"":""Yes"",""national-newspaper_180_240_0.35"":""Yes"",""pharmaceutical_150_240_0.55"":""Yes"",""railway_140_240_0.6"":""Yes"",""GMO_130_240_0.6"":""No"",""high-rise-construction_100_240_0.75"":""Yes""}","[7,9,5,3,2,4,6,8,1,0]"
