session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
604082a9084cb2280f20cbac,603534042af5c8af12d1ab08,APPROVED,2021-03-04 06:49:07.066000,2021-03-04 07:03:00.306000,833.24,51,17,2,90,2021-03-05 01:03:49.523000,8256C4AC,United States,,,,United States,Male,Yes
6040892c34b789288e16950a,55cb960cfdf99b45e4bb11e0,APPROVED,2021-03-04 07:16:57.366000,2021-03-04 07:32:58.077000,960.711,31,179,1,100,2021-03-05 01:03:50.899000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
604184cbe4d4b413ddf35334,5c3fb71b36052e00016bb1a6,APPROVED,2021-03-05 01:09:31.394000,2021-03-05 01:30:48.601000,1277.207,51,494,1,100,2021-03-07 09:32:43.571000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
604184d706ab9c16d87e4ff2,5a454e442f91ec0001dcb66c,APPROVED,2021-03-05 01:09:47.836000,2021-03-05 01:29:01.760000,1153.924,48,1651,0,100,2021-03-07 09:32:46.350000,8256C4AC,United States,United States,Full-Time,English,United States,Female,No
604184dcf665680e2ccefae4,5dd1843cfd5b281f1e24d5c5,APPROVED,2021-03-05 01:09:55.428000,2021-03-05 01:25:20.746000,925.318,49,839,1,100,2021-03-07 09:32:52.649000,NO CODE,United States,United States,Full-Time,English,United States,Male,No
604184e528056112fbd4b581,5bde3d1a3ec77c0001bddc37,APPROVED,2021-03-05 01:10:00.804000,2021-03-05 01:32:17.882000,1337.078,34,518,2,100,2021-03-07 09:32:56.169000,8256C4AC,United States,United States,Full-Time,English,United States,Female,No
604184e7e4d4b412f71e632a,5adf3828dee8590001b05860,APPROVED,2021-03-05 01:10:02.752000,2021-03-05 01:47:03.286000,2220.534,33,433,4,99,2021-03-07 09:32:58.963000,8256C4AC,United Kingdom,United States,Full-Time,Romanian,United States,Male,No
604184f24dc75e17933dc1c8,60171277d472ae2062db3a35,APPROVED,2021-03-05 01:10:12.836000,2021-03-05 01:37:29.859000,1637.023,36,94,0,100,2021-03-07 09:33:01.532000,8256C4AC,United States,United States,Part-Time,,United States,Female,No
60418531e4d4b412f71e632d,5f4e50590bf655000c944e16,APPROVED,2021-03-05 01:11:13.303000,2021-03-05 01:49:50.079000,2316.776,30,363,1,100,2021-03-07 09:33:02.994000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No
60418534a06605179c31ffe0,5bd7971b0aac450001f951aa,APPROVED,2021-03-05 01:11:20.245000,2021-03-05 01:43:44.786000,1944.541,55,1299,2,100,2021-03-07 09:33:05.031000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
60418538593ada179423b148,5a90be541eda41000135fed3,APPROVED,2021-03-05 01:11:30.147000,2021-03-05 01:36:49.064000,1518.917,38,337,0,100,2021-03-07 09:33:10.189000,8256C4AC,United States,United States,Unemployed (and job seeking),English,United States,Male,No
6041855035b3710d2015053e,5df0df9894a4fd12df0575af,APPROVED,2021-03-05 01:13:31.902000,2021-03-05 01:40:24.651000,1612.749,58,965,5,99,2021-03-07 09:33:12.468000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
6041855631061a1815a59a6b,5be8dab5d153f500019ab320,APPROVED,2021-03-05 01:11:50.820000,2021-03-05 01:33:56.841000,1326.021,46,868,1,100,2021-03-07 09:33:16.714000,8256C4AC,DATA EXPIRED,United States,DATA EXPIRED,DATA EXPIRED,United States,Male,DATA EXPIRED
6041855a79facd17f5a7d7ef,601cc9b5873d98852ca3c0a5,APPROVED,2021-03-05 01:11:58.048000,2021-03-05 01:20:06.548000,488.5,40,80,0,100,2021-03-07 09:33:20.558000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
604185f04bff4f17c08ec0c3,5fe6842330cadfcbe2cfe314,APPROVED,2021-03-05 01:14:24.751000,2021-03-05 01:32:59.236000,1114.485,33,160,2,99,2021-03-07 09:33:21.944000,8256C4AC,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,No
604187114eb5a316f18a3d0d,5dcf4136cf8e7e086ea019e4,APPROVED,2021-03-05 01:19:15.554000,2021-03-05 01:50:17.624000,1862.07,53,851,7,99,2021-03-07 09:33:23.739000,8256C4AC,United States,United States,Other,English,United States,Female,No
60418752e2557b17bd52c5ad,60284b049e884437b220b172,APPROVED,2021-03-05 01:20:39.965000,2021-03-05 01:51:42.979000,1863.014,42,50,1,99,2021-03-07 09:33:27.592000,8256C4AC,United States,United States,Part-Time,,United States,Female,No
604188a2c0fe11181dd335d9,6035a9101015046a77be27b2,APPROVED,2021-03-05 01:25:54.877000,2021-03-05 02:02:30.849000,2195.972,38,30,0,100,2021-03-07 09:33:28.729000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",,United States,Male,No
604188af927462175370f512,6024a27b4254c91c8d4c3308,APPROVED,2021-03-05 01:26:11.334000,2021-03-05 01:43:52.760000,1061.426,31,47,0,100,2021-03-07 09:33:30.202000,8256C4AC,United States,United States,Full-Time,,United States,Male,Yes
60418a1b6327de18ad672000,59dba8575cddae0001ff0780,APPROVED,2021-03-05 01:32:16.501000,2021-03-05 01:53:21.541000,1265.04,37,1504,5,100,2021-03-07 09:33:31.312000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
60418b55e5a9751875351ac9,5f8e2a9201810e1f2b9f63a2,APPROVED,2021-03-05 01:37:29.206000,2021-03-05 01:57:47.459000,1218.253,44,315,0,100,2021-03-07 09:33:37.615000,8256C4AC,United States,United States,DATA EXPIRED,DATA EXPIRED,United States,Female,No
60418d5275eeee18f56ff350,603039c84bcf02e81ae8a052,APPROVED,2021-03-05 01:46:00.730000,2021-03-05 02:17:40.329000,1899.599,37,44,0,100,2021-03-07 09:33:39.614000,8256C4AC,United States,United States,Full-Time,,United States,Male,No
6041a23ee2cca119e8146772,573a8aca67421f000f191c52,APPROVED,2021-03-05 03:15:19.755000,2021-03-05 03:22:39.822000,440.067,42,1430,17,97,2021-03-07 09:33:41.081000,8256C4AC,Philippines,United States,Full-Time,Tagalog-Filipino,United States,Female,No
6041a25639fe5c18e66df3b8,5b98940f754b700001f0f15c,APPROVED,2021-03-05 03:15:37.374000,2021-03-05 03:36:23.505000,1246.131,55,678,3,100,2021-03-07 09:33:47.014000,8256C4AC,United States,United States,Full-Time,English,United States,Female,No
6041a25f4bff4f199de2fbe9,5c74e7e9c3fe130001e86cc8,APPROVED,2021-03-05 03:15:49.797000,2021-03-05 03:42:02.689000,1572.892,32,1074,0,100,2021-03-07 09:33:50.328000,8256C4AC,United States,United States,Due to start a new job within the next month,English,United States,Female,No
6041a27e52dd4311821f2dce,5fde5485bd6f235cd84550b8,APPROVED,2021-03-05 03:16:21.130000,2021-03-05 03:41:03.151000,1482.021,43,93,1,100,2021-03-07 09:33:54.732000,8256C4AC,United States,United Kingdom,Full-Time,DATA EXPIRED,United States,Female,No
6041a304a59d1c1ad370eb5c,5e6ffd6d3ac32e5c926e4ddf,APPROVED,2021-03-05 03:18:32.213000,2021-03-05 03:52:44.702000,2052.489,61,333,0,100,2021-03-07 09:33:55.993000,8256C4AC,United States,United States,Part-Time,English,United States,Female,No
6041a36defcf891a596b3ca8,5e16bce18dffa0c6f76cda9b,APPROVED,2021-03-05 03:20:17.855000,2021-03-05 03:33:55.001000,817.146,30,726,0,100,2021-03-07 09:33:58.280000,8256C4AC,United States,United States,DATA EXPIRED,English,United States,Female,No
6041a479dc31951b9481d170,6010d8a55ccbc64789fcbd03,APPROVED,2021-03-05 03:24:45.219000,2021-03-05 03:42:00.695000,1035.476,31,114,1,100,2021-03-07 09:34:01.760000,8256C4AC,United States,United States,Part-Time,DATA EXPIRED,United States,Male,No
6041a484f939ef1aedd70a81,5ffba3f6b98ea20c5e408395,APPROVED,2021-03-05 03:24:56.822000,2021-03-05 03:52:52.574000,1675.752,51,133,1,99,2021-03-07 09:34:03.056000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No
6041a528ee62ea1a8c54152d,5fdee4d96a36576ca62e4518,APPROVED,2021-03-05 03:27:36.634000,2021-03-05 03:58:58.985000,1882.351,45,200,2,100,2021-03-07 09:34:04.776000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
6041a6046a540f0009cca4cb,5c2dae2110677f0001dd1137,APPROVED,2021-03-05 03:31:16.321000,2021-03-05 03:56:35.482000,1519.161,37,844,0,100,2021-03-07 09:34:06.434000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
6041a879b63b1701eb272939,5dd3699ee73e6136c640f1cf,APPROVED,2021-03-05 03:42:04.836000,2021-03-05 04:11:08.198000,1743.362,44,951,6,99,2021-03-07 09:34:10.275000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
60449ecfc5d9b65244646fc3,5f81b72544cc142755fcedcb,APPROVED,2021-03-07 09:37:35.227000,2021-03-07 09:53:33.297000,958.07,33,343,1,100,2021-03-07 23:08:50.023000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No
60449f0137e3ce51dd71ffa6,600a41472e1e2f1a632bf73a,APPROVED,2021-03-07 09:38:09.195000,2021-03-07 10:05:13.219000,1624.024,36,80,0,100,2021-03-07 23:08:51.918000,8256C4AC,Poland,Israel,Part-Time,DATA EXPIRED,United States,Female,No
60449f093c34df50f5cd477f,5e5d52b716e0c1051eeec555,APPROVED,2021-03-07 09:38:17.439000,2021-03-07 10:02:30.529000,1453.09,33,565,0,100,2021-03-07 23:08:53.464000,8256C4AC,United States,United Kingdom,Unemployed (and job seeking),English,United States,Male,No
60449f0bc7cb545202a6cb82,5fca054298bccf24d97f2530,APPROVED,2021-03-07 09:38:31.920000,2021-03-07 09:58:12.398000,1180.478,47,224,1,100,2021-03-07 23:08:56.381000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No
60449f10c458b451239108d7,601d2b5c8d79b20009a7b72b,APPROVED,2021-03-07 09:38:37.785000,2021-03-07 10:03:51.575000,1513.79,40,74,0,100,2021-03-07 23:08:57.969000,8256C4AC,United States,United States,Part-Time,,United States,Female,No
60449f14c6d07550b826dc00,5ff0726b23b19b403bca39da,APPROVED,2021-03-07 09:38:31.518000,2021-03-07 09:50:07.484000,695.966,43,129,0,100,2021-03-07 23:08:59.299000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Female,No
60449f1833b9a55106b630af,5afb8ab925561e00013b29e0,APPROVED,2021-03-07 09:38:41.746000,2021-03-07 09:57:30.179000,1128.433,32,214,2,99,2021-03-07 23:09:00.526000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
60449f1e1fdf63510c66dd71,601dc4afec317f1e601e72c0,APPROVED,2021-03-07 09:38:46.538000,2021-03-07 10:05:47.900000,1621.362,63,58,0,100,2021-03-07 23:09:02.322000,8256C4AC,United States,United States,Unemployed (and job seeking),,United States,Female,No
60449f313c34df51df4f280d,5f9057735c69b00e72665f84,APPROVED,2021-03-07 09:39:02.135000,2021-03-07 10:01:32.173000,1350.038,37,349,0,100,2021-03-07 23:09:03.387000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
60449f53ca835251e36a2d60,5f91bc5e70bb7506548a618f,APPROVED,2021-03-07 09:39:31.080000,2021-03-07 10:15:57.170000,2186.09,31,336,1,100,2021-03-07 23:09:05.443000,8256C4AC,DATA EXPIRED,United States,Full-Time,DATA EXPIRED,United States,Male,DATA EXPIRED
60449f5deea59651c4cf3039,603d61012aefd1c8949fd970,APPROVED,2021-03-07 09:39:41.760000,2021-03-07 09:50:12.312000,630.552,34,23,0,100,2021-03-07 23:09:07.449000,8256C4AC,United States,,,,United States,Male,
60449f8a40048751ed734ba6,594a964c215cbd000146de75,APPROVED,2021-03-07 09:40:26.180000,2021-03-07 10:03:00.203000,1354.023,31,126,0,100,2021-03-07 23:09:08.447000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Female,No
6044a00a53949c518371d73d,5f647dbb829485212a775b48,APPROVED,2021-03-07 09:42:38.671000,2021-03-07 10:00:29.226000,1070.555,30,115,0,100,2021-03-07 23:09:09.959000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
6044a13e9ea7d150fe1fcacc,5bd45c509afb5b00015c48f4,APPROVED,2021-03-07 09:49:54.154000,2021-03-07 10:31:27.113000,2492.959,67,850,7,98,2021-03-07 23:09:11.163000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
6044a180dcdb5f50d14180f6,5e02e86e67f170e232425286,APPROVED,2021-03-07 09:49:43.649000,2021-03-07 10:11:28.327000,1304.678,61,704,2,100,2021-03-07 23:09:14.743000,8256C4AC,United States,United States,Unemployed (and job seeking),English,United States,Female,No
6044a3d5cefd4851c6c6eb24,5ff8ff157eb1461db6f0dd76,APPROVED,2021-03-07 09:58:49.191000,2021-03-07 10:23:41.387000,1492.196,42,98,1,100,2021-03-07 23:09:18.015000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Female,Yes
6044a3e5e4a74251d0e9c329,603b7e29a428ac833fa26bfc,APPROVED,2021-03-07 09:59:19.384000,2021-03-07 10:18:02.100000,1122.716,35,16,0,100,2021-03-07 23:09:19.160000,8256C4AC,,,Part-Time,,United States,Female,No
6044a456ca8352507ae8cc23,5e3dd36d19be0d040a17f13f,APPROVED,2021-03-07 10:01:53.427000,2021-03-07 10:26:49.645000,1496.218,57,616,4,100,2021-03-07 23:09:20.394000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
6044a485661140520bdd981e,5f969b802a498b000aab2571,APPROVED,2021-03-07 10:01:41.936000,2021-03-07 10:15:01.341000,799.405,42,252,2,100,2021-03-07 23:09:23.288000,8256C4AC,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Female,No
6044a6832e1a1551a9427036,5f8237ac42f8873562eefbc1,APPROVED,2021-03-07 10:10:20.623000,2021-03-07 10:57:50.196000,2849.573,30,379,3,100,2021-03-07 23:09:24.879000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
6044a7fc7b405d5227244b7b,60380b18ecb86c10208619b8,APPROVED,2021-03-07 10:16:41.753000,2021-03-07 11:06:44.039000,3002.286,32,36,0,100,2021-03-07 23:09:27.397000,8256C4AC,United States,,,,United States,Male,
6044aa2182b57552d04e4a03,5f7fa179f8baa717a6aca470,APPROVED,2021-03-07 10:25:51.788000,2021-03-07 10:41:05.228000,913.44,47,315,1,100,2021-03-07 23:09:28.421000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No
6044adebc458b4528b8a2771,60367f78082e3dedb8238ea3,APPROVED,2021-03-07 10:41:53.181000,2021-03-07 11:15:30.433000,2017.252,74,33,0,100,2021-03-07 23:09:30.431000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",,United States,Female,No
60455d5faff87e68cd328f0f,5ee64e85c682de3a880579c6,AWAITING REVIEW,2021-03-07 23:10:28.513000,2021-03-07 23:31:24.853000,1256.34,72,586,1,100,,NOCODE,United States,United States,Other,English,United States,Male,No
60455d8d75ab0c69ac2ae9e9,58659bf958ca4c00018ccbea,AWAITING REVIEW,2021-03-07 23:11:20.796000,2021-03-07 23:24:07.355000,766.559,31,704,7,99,,NOCODE,United States,United States,Full-Time,English,United States,Female,Yes
60455d934bbbc66927134c91,5fc97e96984e254769a3331c,AWAITING REVIEW,2021-03-07 23:11:30.438000,2021-03-07 23:24:18.778000,768.34,62,42,1,100,,8256C4AC,United States,United States,Other,,United States,Female,No
60455d9c01edb068814929f2,5f8f88353fdd2320674e08eb,AWAITING REVIEW,2021-03-07 23:12:41.979000,2021-03-07 23:36:25.805000,1423.826,36,342,2,100,,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Female,DATA EXPIRED
60455f2d4ee2ab69c088b595,57dd766bbcd7150001ded5de,AWAITING REVIEW,2021-03-07 23:18:08.051000,2021-03-07 23:42:15.576000,1447.525,52,1919,3,100,,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
60455f5aa410a6690154d64e,5dc483cf74939e34e55c3619,AWAITING REVIEW,2021-03-07 23:18:50.194000,2021-03-07 23:35:41.661000,1011.467,70,1079,3,100,,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
60455f5b3821d769f63c6a3b,577f70d1454e5400015f1845,AWAITING REVIEW,2021-03-07 23:18:55.021000,2021-03-07 23:40:53.973000,1318.952,60,1441,7,100,,8256C4AC,United States,United States,Part-Time,English,United States,Male,No
60455f63f468bb690f1a009d,5cd1bbc59e657600172becf0,AWAITING REVIEW,2021-03-07 23:19:03.506000,2021-03-07 23:52:35.327000,2011.821,67,758,2,100,,8256C4AC,United States,United States,Full-Time,English,United States,Female,No
6045658bb387436927b91a83,5f42f722bb802e537cd8b385,AWAITING REVIEW,2021-03-07 23:45:20.992000,2021-03-08 00:06:16.106000,1255.114,47,438,1,100,,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Female,No
6045701a3821d76a72da53e0,60143e863bdebe3e617a6ebd,AWAITING REVIEW,2021-03-08 00:30:29.079000,2021-03-08 00:58:48.991000,1699.912,33,104,0,100,,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",,United States,Female,No
6040224e59d5e120c6f041fe,5c4b12af3b58fc00012755e8,RETURNED,2021-03-03 23:57:05.880000,,350332.796183,43,124,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604027de97399c210e0175ef,60392cd78fd0a93e1877f26c,RETURNED,2021-03-04 00:20:51.194000,,348907.482282,35,8,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60403003001b1421d7a19dd0,5f93c2178edceb1a49c06473,RETURNED,2021-03-04 00:55:38.750000,,346819.926365,34,59,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604030453f23d021eb04fded,5c4fc3009eeaf00001599352,RETURNED,2021-03-04 00:56:39.174000,,346759.502447,37,743,8,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604032a7bb7f2e229bfbb42f,5e59d06dba01301e73cba7d6,RETURNED,2021-03-04 01:06:51.950000,,346146.726533,32,312,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604033f084277d221ac8bb65,5ea1d3c68366db0bea5d4451,RETURNED,2021-03-04 01:12:16.313000,,345822.363621,45,688,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6040819b84b4752914071aa6,5f41ae5ddb53f915ed43e2e1,RETURNED,2021-03-04 06:43:41.948000,,325936.728681,31,142,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604081a468d6c028430f239f,5d20fe3d4f2cea001ae5c4dc,RETURNED,2021-03-04 06:43:51.624000,,325927.052736,69,830,13,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604081a7a152362780b10c01,603f2ea779e354025b981c15,RETURNED,2021-03-04 06:43:55.766000,2021-03-04 06:46:32.305000,156.539,42,17,0,100,,NOCODE,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604081eeed1d0b29007e621f,5b5a822e1ad8270001c4f28d,RETURNED,2021-03-04 06:45:02.620000,,325856.056829,39,1341,8,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604081fab7350a28850d33a9,5f752db68769e41a557e9888,RETURNED,2021-03-04 06:45:25.051000,,325833.625871,31,420,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604184d91ce8ac16eadb3c44,5dd37eee7cc973377c5b7ebf,RETURNED,2021-03-05 01:09:45.080000,,259573.596914,68,789,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604184e414ce8e16849f0926,5f8e3f6a1a1f4421715a2879,RETURNED,2021-03-05 01:09:56.100000,,259562.576956,41,349,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604184e7963bdc0d91575d06,5fc07d1d954a2251529dcfd6,RETURNED,2021-03-05 01:09:59.639000,,259559.038032,51,98,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604184e86cd920135590170f,5c483b61c0fdf700013b99cb,RETURNED,2021-03-05 01:10:00.661000,,259558.016082,42,196,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604185414c25e8180194ac9d,5dd9f0e719eecb97dfab7b48,RETURNED,2021-03-05 01:11:29.207000,,259469.470123,45,927,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60418544e59150180d49ff1a,5e373f33a42bce6daa55ea65,RETURNED,2021-03-05 01:16:33.340000,,259165.337165,67,704,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6041854e1c21130e2231bec8,5d7cefc73f9ae70018b400f1,RETURNED,2021-03-05 01:11:44.803000,,259453.874205,38,642,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
