session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
5fffc478eb5d1804b986c5d1,5ff3c01f3986cc9cf2249165,AWAITING REVIEW,2021-01-14 04:11:36.619000,2021-01-14 04:18:01.465000,384.846,31,18,0,100,,8256C4AC,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,No
5fffc48334bc8b1506f7f5d7,5fef5813416cbada5991d9df,AWAITING REVIEW,2021-01-14 04:11:50.251000,2021-01-14 04:24:06.514000,736.263,31,14,0,100,,8256C4AC,United States,United States,Full-Time,,United States,Female,No
5fffc484e11a5f14fd4ee53a,5bb8ace23ea7ed00017c9147,AWAITING REVIEW,2021-01-14 04:11:55.928000,2021-01-14 04:18:55.266000,419.338,39,141,0,100,,8256C4AC,United States,United States,Unemployed (and job seeking),English,United States,Male,No
5fffc4c689215614ed09b4fa,5ea47bda5b1a9807ed89eb76,AWAITING REVIEW,2021-01-14 04:13:02.081000,2021-01-14 04:24:10.722000,668.641,73,459,0,100,,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
5fffc4e87b28cb1478c380e8,5f4ee7ff2c5da213f015a27e,AWAITING REVIEW,2021-01-14 04:13:31.730000,2021-01-14 04:23:28.904000,597.174,34,208,0,100,,8256C4AC,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Female,No
5fffc50b91e0c21370eedba0,5e6069cc03a4723c4f10ea19,RETURNED,2021-01-14 04:14:05.904000,,10162.012022,31,538,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fffc5706fc90013934de5eb,5e149c03864020aa6e1cf04d,AWAITING REVIEW,2021-01-14 04:15:43.981000,2021-01-14 04:21:46.197000,362.216,38,676,1,100,,8256C4AC,United States,United States,Part-Time,English,United States,Male,Yes
5fffc58d5d149413fc94ef5e,5c671f12a26a8500014431e7,RETURNED,2021-01-14 04:18:47.936000,,9880.224107,40,965,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fffc5b947daa61378995dcd,5ee100c8ac33db0e30697284,RETURNED,2021-01-14 04:16:59.718000,,9988.442206,36,395,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fffc64f0eb9f3140c0f7527,5df180b59b92b1098c0d5818,AWAITING REVIEW,2021-01-14 04:26:17.623000,2021-01-14 04:49:00.123000,1362.5,35,247,1,100,,8256C4AC,United States,United States,DATA EXPIRED,English,United States,Female,No
5fffc65445970b141c4ab6a9,5acfc892d9f7470001db04d6,AWAITING REVIEW,2021-01-14 04:19:35.741000,2021-01-14 04:27:19.534000,463.793,32,859,1,100,,8256C4AC,United States,United States,Unemployed (and job seeking),English,United States,Male,Yes
5fffc69c014bf506942f0525,570b8aa8b9b52b00102d97f2,RETURNED,2021-01-14 04:30:44.178000,,9164.242373,68,1791,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fffc6ae45ca05138e0d76f9,5cb929bfebd17d0017e7f848,AWAITING REVIEW,2021-01-14 04:21:08.478000,2021-01-14 04:35:52.614000,884.136,60,1104,1,100,,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
5fffc6b86c9a3c1401fc9760,5ddeb0232e4a05e10f448a80,AWAITING REVIEW,2021-01-14 04:21:17.596000,2021-01-14 04:33:50.197000,752.601,51,389,0,100,,8256C4AC,United States,United States,Other,English,United States,Female,No
5fffc6cc0a02481287d820b9,5f4f848cfe322903ef371254,AWAITING REVIEW,2021-01-14 04:27:53.225000,2021-01-14 04:39:44.757000,711.532,43,190,0,100,,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
5fffc6e63f873814022060de,5fac21f34116a8160046f374,AWAITING REVIEW,2021-01-14 04:22:01.588000,2021-01-14 04:29:14.803000,433.215,51,104,0,100,,8256C4AC,United Kingdom,United States,Full-Time,DATA EXPIRED,United States,Female,No
5fffc73d664ede1295c048ce,5f4540553b090d0d9547742e,AWAITING REVIEW,2021-01-14 04:23:30.963000,2021-01-14 04:31:35.262000,484.299,34,79,0,100,,8256C4AC,United States,United States,Part-Time,DATA EXPIRED,United States,Female,No
5fffc76496d3bf13f4ec5b0f,5ea7187e0ffb240d57100fc3,AWAITING REVIEW,2021-01-14 04:24:10.801000,2021-01-14 04:34:42.635000,631.834,40,227,3,99,,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
5fffc7a3970fb1146075ec99,5b6142d1f5bc590001184814,AWAITING REVIEW,2021-01-14 04:25:11.376000,2021-01-14 04:34:03.317000,531.941,46,918,0,100,,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
5fffc7a645970b13a885bf5a,5fed5ed04cfb7daf5cbb9fab,AWAITING REVIEW,2021-01-14 04:25:12.741000,2021-01-14 04:34:50.466000,577.725,35,18,1,98,,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
5fffc7b992c2921309fc1d70,5d26b1a4c22768000166c809,AWAITING REVIEW,2021-01-14 04:25:29.125000,2021-01-14 04:34:34.941000,545.816,34,273,0,100,,8256C4AC,United States,United States,Unemployed (and job seeking),English,United States,Female,No
5fffc7bd90654f06a20a0a55,5fa365c78911336663967c24,AWAITING REVIEW,2021-01-14 04:25:39.320000,2021-01-14 04:36:56.164000,676.844,34,108,0,100,,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,Yes
5fffc8060382ac05ab8fc657,5fecce5688f057ea4e653e86,AWAITING REVIEW,2021-01-14 04:26:49.577000,2021-01-14 04:33:46.283000,416.706,33,21,0,100,,8256C4AC,United States,United States,Unemployed (and job seeking),,United States,Male,Yes
5fffc80ea72ac8128a8663f4,5db9a46ff8e3f9000f88cb85,AWAITING REVIEW,2021-01-14 04:27:07.492000,2021-01-14 04:37:00.851000,593.359,63,880,1,100,,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
5fffe84f629e3f176da398dc,5f4f791317b4c20340fed2ac,AWAITING REVIEW,2021-01-14 06:44:31.714000,2021-01-14 06:58:41.965000,850.251,61,160,2,99,,8256C4AC,United States,United States,DATA EXPIRED,DATA EXPIRED,United States,Male,Yes
