session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
5ff18e86a4d8245ec6285e19,5f5f4b423d5f32000b504f92,APPROVED,2021-01-03 09:30:41.674000,2021-01-03 09:44:43.499000,841.825,31,158,2,99,2021-01-05 23:10:30.463000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
5ff18ea0bd6f235e46bf4b34,5efddf1c7f11d20744fc1eb2,RETURNED,2021-01-03 09:30:07.946000,,656323.081454,59,397,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff18ea7520dd15e5bc45484,5f6a4cbc4c594f0edbc74f35,APPROVED,2021-01-03 09:30:19.567000,2021-01-03 09:46:42.926000,983.359,33,217,1,100,2021-01-05 23:10:35.920000,8256C4AC,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,No
5ff18ebb29db955e4873d513,5f965d0b2e1f6352f742c74a,APPROVED,2021-01-03 09:30:35.770000,2021-01-03 09:41:57.660000,681.89,31,81,0,100,2021-01-05 23:10:42.826000,8256C4AC,United States,United States,Part-Time,DATA EXPIRED,United States,Female,Yes
5ff18f0984b3a95ddb71ef93,5fccca3fa833deafb14d4846,APPROVED,2021-01-03 09:31:53.573000,2021-01-03 09:50:29.610000,1116.037,31,52,0,100,2021-01-05 23:10:48.743000,8256C4AC,DATA EXPIRED,United States,Full-Time,DATA EXPIRED,United States,Female,No
5ff18f0b509c7edcb7244481,5f888a84d0200d03067e17ed,APPROVED,2021-01-03 09:35:20.051000,2021-01-03 09:45:27.434000,607.383,30,103,0,100,2021-01-05 23:10:53.662000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,DATA EXPIRED
5ff18f798929f05d5944c1fe,5f8ac1305e9e68172b6fb52b,APPROVED,2021-01-03 09:33:53.732000,2021-01-03 09:48:02.181000,848.449,30,171,0,100,2021-01-05 23:10:58.643000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
5ff196780b03abdcb2e0e44e,5d612ae16512d700159face7,APPROVED,2021-01-03 10:03:36.850000,2021-01-03 10:16:43.646000,786.796,37,1043,4,100,2021-01-05 23:11:05.130000,8256C4AC,United States,United States,Full-Time,English,United States,Female,No
5ff19ceead8fba5f6682a7db,55b645bbfdf99b1c02906873,APPROVED,2021-01-03 10:31:09.885000,2021-01-03 10:43:04.562000,714.677,53,494,0,100,2021-01-05 23:11:14.512000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
5ff4ebce9568d5c39b71ac02,5b9efb73d1ff7a00013bfe84,APPROVED,2021-01-05 22:44:30.009000,2021-01-05 22:56:31.174000,721.165,53,1213,1,100,2021-01-06 01:36:49.720000,8256C4AC,United States,United States,Full-Time,English,United States,Female,No
5ff4f05f705a1f7b6747f41e,5f989f291028cb1a8b555969,APPROVED,2021-01-05 23:04:02.282000,2021-01-05 23:17:10.489000,788.207,34,165,0,100,2021-01-06 01:36:56.738000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
5ff4f06246872ec6c544e86d,5d83c1e911cb3a0001570ea4,APPROVED,2021-01-05 23:04:02.744000,2021-01-05 23:33:45.831000,1783.087,50,775,0,100,2021-01-06 01:37:00.235000,8256C4AC,United States,United States,Part-Time,English,United States,Female,No
5ff4f06ef0b5ed7b9af31c74,5e7d031be805560ae6b93dba,APPROVED,2021-01-05 23:04:16.785000,2021-01-05 23:41:19.861000,2223.076,31,432,3,99,2021-01-06 01:37:06.225000,8256C4AC,United States,United States,Full-Time,English,United States,Female,No
5ff4f07984b3a9cb2ab36318,5be2beac398f560001a58df7,APPROVED,2021-01-05 23:04:29.249000,2021-01-05 23:11:05.931000,396.682,56,812,1,100,2021-01-06 01:37:10.754000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
5ff4f07e516177c5276863e2,58644414ac950900013dda4b,RETURNED,2021-01-05 23:04:33.965000,,434659.774702,48,993,12,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff4f089feba317afd3569e4,5994ce3dc825cf0001d7dd2d,APPROVED,2021-01-05 23:04:44.558000,2021-01-05 23:16:22.483000,697.925,71,1388,4,100,2021-01-06 01:37:16.390000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
5ff4f09ac2bdebcbf7a6ec93,5e175705cfe8dc000b559793,APPROVED,2021-01-05 23:05:01.848000,2021-01-05 23:14:45.604000,583.756,42,790,2,100,2021-01-06 01:37:23.665000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
5ff4f0a3fd62fbc5737e05dd,5eb4c6510ef386339dde2a35,APPROVED,2021-01-05 23:05:09.598000,2021-01-05 23:10:32.966000,323.368,32,516,3,100,2021-01-06 01:37:29.184000,8256C4AC,United States,United States,Full-Time,English,United States,Female,No
5ff4f0a8b289af7d61839624,5fc511c32b9bc60bc189b893,APPROVED,2021-01-05 23:05:18.049000,2021-01-05 23:13:38.953000,500.904,34,70,0,100,2021-01-06 01:37:33.609000,8256C4AC,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,No
5ff4f0accb429d47f84315b0,5c211b9c10677f0001da761e,APPROVED,2021-01-05 23:05:23.685000,2021-01-05 23:20:38.946000,915.261,46,825,2,100,2021-01-06 01:37:37.098000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
5ff4f0ad705a1f7bda5733fc,5f87e396bea4ed2252321e1d,APPROVED,2021-01-05 23:05:35.034000,2021-01-05 23:15:57.049000,622.015,40,146,3,99,2021-01-06 01:37:42.880000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
5ff4f0b2197628cb1442aa67,5ea39db77a313632f06e44ac,APPROVED,2021-01-05 23:05:22.807000,2021-01-05 23:17:33.013000,730.206,31,481,0,100,2021-01-06 01:37:46.225000,8256C4AC,United States,United States,Full-Time,English,United States,Female,No
5ff4f0b4eb5270c998a0153b,5dcea7314d51e4107516c80d,APPROVED,2021-01-05 23:05:30.320000,2021-01-05 23:19:02.980000,812.66,52,752,3,99,2021-01-06 01:37:51.040000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
5ff4f0b5d42dc5c4fe280033,5f4828d5ac8a902d7e4d56e2,APPROVED,2021-01-05 23:05:29.199000,2021-01-05 23:12:36.866000,427.667,37,309,2,100,2021-01-06 01:37:56.315000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No
5ff4f0b5fdb6e6ca8487fa90,59f224ce40333e00017edfe8,RETURNED,2021-01-05 23:05:25.569000,,434610.202256,35,1046,5,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff4f0b7cb429d47f84315b1,5e79340b6d9a624e3f39586d,APPROVED,2021-01-05 23:05:26.958000,2021-01-05 23:17:12.001000,705.043,42,583,4,99,2021-01-06 01:38:00.454000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
5ff4f0bac2bdebcbf7a6ec95,5f97020f7a03b7055a8ef470,APPROVED,2021-01-05 23:05:33.372000,2021-01-05 23:26:41.360000,1267.988,34,182,2,99,2021-01-06 01:38:05.527000,8256C4AC,United States,United States,Other,DATA EXPIRED,United States,Female,No
5ff4f0bdd1cd5048faa734cd,5c5aecc774a76f0001a25ced,RETURNED,2021-01-05 23:05:33.372000,,434602.895763,33,866,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff4f0ca2b11a47b30c0e7b4,5e8fbc4dddd9ff2bfc87a879,APPROVED,2021-01-05 23:05:46.408000,2021-01-05 23:20:03.782000,857.374,33,174,2,98,2021-01-06 01:38:09.220000,8256C4AC,Mexico,Mexico,Full-Time,Spanish,United States,Female,No
5ff4f0d50b03ab4989eb7101,5c347cb8bef9a20001e30950,RETURNED,2021-01-05 23:06:30.151000,,434546.463466,38,644,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff4f0d99f4b9ecc70051f51,55c664aefdf99b5cd4c4e618,APPROVED,2021-01-05 23:06:01.174000,2021-01-05 23:11:46.055000,344.881,30,934,3,100,2021-01-06 01:38:12.777000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
5ff4f0db3803bbca26ad1b17,5e8f53644b34ff22d9b3a1c5,APPROVED,2021-01-05 23:06:06.160000,2021-01-05 23:20:16.029000,849.869,38,133,1,100,2021-01-06 01:38:19.300000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
5ff4f0e3fd725accfb085a36,5fd528e451ee153470cff1d3,AWAITING REVIEW,2021-01-05 23:06:19.544000,2021-01-05 23:43:04.347000,2204.803,48,45,1,99,,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,DATA EXPIRED
5ff4f0e3238d4b7b11cfad84,5f4c9e74da9c148b0d42ecbd,RETURNED,2021-01-05 23:06:11.909000,2021-01-05 23:12:29.801000,377.892,32,285,2,100,,8256C4AC,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff4f0e6197628c9aef74c1c,5fd524dfb69a1f345e2b6c70,APPROVED,2021-01-05 23:06:20.625000,2021-01-05 23:43:01.577000,2200.952,45,54,1,97,2021-01-06 01:38:22.748000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,DATA EXPIRED
5ff4f0eedfad15ca782bdef3,5de5f8d48ae2bc566ef68454,APPROVED,2021-01-05 23:06:32.264000,2021-01-05 23:20:42.457000,850.193,38,583,2,100,2021-01-06 01:38:25.890000,8256C4AC,United States,United States,Part-Time,English,United States,Female,No
5ff4f0f40479d77dc4cce394,5f0e38fc00a4d80009dd2331,RETURNED,2021-01-05 23:06:28.759000,,434549.186842,65,327,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff4f1ed26fd087bbc2350c7,5fc2c0cfdb80f9025c6b4810,APPROVED,2021-01-05 23:10:37.292000,2021-01-05 23:35:32.778000,1495.486,30,90,0,100,2021-01-06 01:38:30.727000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No
5ff4f29c15b59bc3f60faf3b,5ed2f70cae98302901c31d4f,APPROVED,2021-01-05 23:14:54.567000,2021-01-05 23:30:34.314000,939.747,42,433,1,100,2021-01-06 01:38:34.202000,8256C4AC,Indonesia,United States,DATA EXPIRED,DATA EXPIRED,United States,Female,DATA EXPIRED
5ff4f2db878eaacaae310c79,5d7ff85ffec5620017b07c40,APPROVED,2021-01-05 23:14:45.302000,2021-01-05 23:24:03.164000,557.862,43,206,2,99,2021-01-06 01:38:38.377000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
5ff4f3fbb0feb8cc9808e774,5b86f3cb5470830001b74bbc,RETURNED,2021-01-05 23:24:16.626000,,433481.858223,37,545,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff5000b50a719c906583996,568899d9d7848e0005399c6b,APPROVED,2021-01-06 00:15:32.563000,2021-01-06 00:21:07.507000,334.944,38,2032,5,100,2021-01-06 01:38:42.188000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
5ff51478fd62fbc9ebed9d57,5ef6308c40846d2dfca0b66a,RETURNED,2021-01-06 01:38:05.287000,,425453.550713,47,356,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff514836d65c5ced0eb1ba9,5fbb2540b981f7c1e0fca5ff,APPROVED,2021-01-06 01:38:11.663000,2021-01-06 01:47:21.229000,549.566,40,113,1,100,2021-01-06 22:29:26.404000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
5ff51487520dd1cfb0eb0a8b,5e7cc4fcbb2c2c30db10f483,APPROVED,2021-01-06 01:38:18.583000,2021-01-06 01:50:32.175000,733.592,36,386,1,100,2021-01-06 22:29:30.394000,8256C4AC,United States,United States,Part-Time,English,United States,Female,No
5ff51493f0b5ed7ffaf484f4,5ea749a62b0def12811bd452,APPROVED,2021-01-06 01:38:38.659000,2021-01-06 01:47:27.327000,528.668,61,407,0,100,2021-01-06 22:29:35.055000,8256C4AC,United States,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,United States,Female,DATA EXPIRED
5ff5149b197628cf1ca2714f,5f16f559325a640008bb9a07,APPROVED,2021-01-06 01:38:41.257000,2021-01-06 01:42:28.493000,227.236,33,361,1,100,2021-01-06 22:29:39.591000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
5ff514a204a1dfcdb1ae0739,5fb3140faac0dba25b58f7e0,APPROVED,2021-01-06 01:38:49.055000,2021-01-06 01:44:36.885000,347.83,44,84,0,100,2021-01-06 22:29:44.130000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Male,No
5ff514acd1340cd0570a1306,5dde8fba82f458000c8c7c75,APPROVED,2021-01-06 01:38:52.811000,2021-01-06 01:44:19.399000,326.588,39,843,1,100,2021-01-06 22:29:48.170000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
5ff514b684b3a9cf92598614,5f0c61f219803a07239a4269,APPROVED,2021-01-06 01:39:04.740000,2021-01-06 01:49:40.548000,635.808,38,463,1,100,2021-01-06 22:29:54.267000,8256C4AC,United States,United States,Full-Time,English,United States,Female,No
5ff514b9e7417acf2e0f3903,5c0da14d656168000159da7a,RETURNED,2021-01-06 01:39:05.632000,,425394.584337,50,1224,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff514c9173bfb7fcb44835f,5c3630c83ce2c8000111b504,RETURNED,2021-01-06 01:39:28.965000,,425371.251448,62,966,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff514caeed16dcff57106fa,5c3c7913b4f22c0001a0809c,APPROVED,2021-01-06 01:39:26.318000,2021-01-06 01:45:58.060000,391.742,68,1253,2,100,2021-01-06 22:29:59.706000,8256C4AC,United States,United States,,English,United States,Male,
5ff514cfb0feb8d090a06560,5f902184d7badd065adb604b,APPROVED,2021-01-06 01:39:27.099000,2021-01-06 01:49:13.708000,586.609,39,196,0,100,2021-01-06 22:30:08.025000,8256C4AC,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,No
5ff514cf069e3bc8efa662d4,5fc28649c1f911111aeacbae,TIMED-OUT,2021-01-06 01:39:27.805000,,425373.344744,50,17,0,100,,,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Male,No
5ff514ded1340cd0570a1307,5aeeb4903c80f200013af2ed,APPROVED,2021-01-06 01:39:42.349000,2021-01-06 01:49:07.900000,565.551,32,1278,9,99,2021-01-06 22:30:12.349000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
5ff514ecad8fbacf9b059641,5ea9a252ef7ece0cd4993841,APPROVED,2021-01-06 01:47:07.895000,2021-01-06 01:56:40.497000,572.602,33,600,4,100,2021-01-06 22:30:20.983000,8256C4AC,United States,United States,Part-Time,English,United States,Female,No
5ff514f752b0e2810a4d08c1,5c2805401d4eb70001177bfc,APPROVED,2021-01-06 01:40:29.328000,2021-01-06 02:02:32.666000,1323.338,34,1181,1,100,2021-01-06 22:30:26.644000,8256C4AC,United States,United States,Other,English,United States,Female,No
5ff514fa3e41f74dfd4678d9,5cbf5b488be75a0016b49758,RETURNED,2021-01-06 01:40:12.725000,,425329.227415,42,858,9,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff514ff7b84d3825473a136,5dfc64647adf4b971f329cbf,APPROVED,2021-01-06 01:40:15.473000,2021-01-06 01:55:09.572000,894.099,33,597,9,98,2021-01-06 22:30:34.181000,8256C4AC,United States,United States,Due to start a new job within the next month,English,United States,Male,Yes
5ff51500bf9ae4cd77ee2996,5d4254db5b2c430001418a3c,TIMED-OUT,2021-01-06 01:40:27.409000,,425314.74211,37,968,0,100,,,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
5ff51509ebe592805db61c88,5f9115299908a021dfcf4fae,APPROVED,2021-01-06 01:40:30.854000,2021-01-06 01:57:35.372000,1024.518,40,65,0,100,2021-01-06 22:30:40.018000,8256C4AC,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Female,No
5ff5150f83f6afc94c421277,5e711d9e908b46031e32138c,APPROVED,2021-01-06 01:48:00.069000,2021-01-06 02:13:11.975000,1511.906,60,526,6,98,2021-01-06 22:30:44.089000,8256C4AC,United States,United States,Part-Time,English,United States,Male,No
5ff51513d1cd504d824792dc,5ec5967f306f255c709e4091,APPROVED,2021-01-06 01:40:35.959000,2021-01-06 01:56:41.833000,965.874,37,276,1,100,2021-01-06 22:30:49.798000,8256C4AC,United States,United States,Unemployed (and job seeking),English,United States,Male,No
5ff515311d6cb4cd7abedcb3,5e6002b9e9e2ca34e24deab8,APPROVED,2021-01-06 01:41:05.781000,2021-01-06 01:49:24.719000,498.938,52,568,0,100,2021-01-06 22:30:53.985000,8256C4AC,United States,United States,Unemployed (and job seeking),English,United States,Male,No
5ff515938fd71dd03996202f,5ad7c794c25ea000018848d1,RETURNED,2021-01-06 01:42:46.413000,,425176.582977,31,1258,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff515fb8f6210c9dbd1045f,5befb6e27c387400016983bf,APPROVED,2021-01-06 01:44:27.650000,2021-01-06 01:59:51.116000,923.466,34,959,2,100,2021-01-06 22:30:59.802000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
5ff515fc8ac182c9f09ee95d,5fc5a134a1fb991273bd09bd,APPROVED,2021-01-06 01:44:30.499000,2021-01-06 01:52:25.456000,474.957,31,74,1,100,2021-01-06 22:31:07.256000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No
5ff516a33ce806d01fe32c50,5dc32687547c1f24648b7c23,APPROVED,2021-01-06 01:47:15.580000,2021-01-06 02:02:08.381000,892.801,31,556,8,97,2021-01-06 22:31:11.130000,8256C4AC,United States,United States,Part-Time,English,United States,Male,No
5ff524481f2ef9cd61cf4e5c,5f70e511e024d06de2bd393c,APPROVED,2021-01-06 02:45:28.272000,2021-01-06 03:02:57.842000,1049.57,47,195,2,100,2021-01-06 22:31:16.908000,8256C4AC,United States,United States,Other,DATA EXPIRED,United States,Female,No
5ff52449e6b281d230bde131,5f24629d239fcb02d69a18d1,APPROVED,2021-01-06 02:45:36.133000,2021-01-06 02:50:35.677000,299.544,34,280,0,100,2021-01-06 22:31:21.329000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
5ff593e9427939000b2e1663,5ea95da1cc12c8058185e6c4,APPROVED,2021-01-06 10:41:50.837000,2021-01-06 10:57:00.117000,909.28,38,251,1,100,2021-01-06 22:31:26.073000,8256C4AC,United States,Iceland,Part-Time,English,United States,Female,No
5ff59438ea58f6000b9eeb92,5fbe5fb799a44b38cccc6929,APPROVED,2021-01-06 10:45:19.455000,2021-01-06 11:14:15.965000,1736.51,30,106,0,100,2021-01-06 22:31:30.247000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
5ff63a9583b7581c00f3d2bc,5eeab761609f0d1df85d61bf,APPROVED,2021-01-06 22:32:53.510000,2021-01-06 22:39:23.256000,389.746,32,425,0,100,2021-01-06 23:41:07.482000,8256C4AC,United States,United States,Full-Time,English,United States,Female,No
5ff63abf4721d51c5563d124,5ea90a840928983752c88275,APPROVED,2021-01-06 22:36:26.389000,2021-01-06 22:42:49.007000,382.618,37,586,3,100,2021-01-06 23:41:11.510000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
5ff63ac1f048211cf48b0207,5f97525e873236100b213eaa,APPROVED,2021-01-06 22:33:41.082000,2021-01-06 22:48:00.164000,859.082,39,150,1,99,2021-01-06 23:41:15.844000,8256C4AC,United States,United States,Part-Time,DATA EXPIRED,United States,Female,DATA EXPIRED
5ff63ac72dbdfb1b7615bd70,559e6830fdf99b4f0b98514a,RETURNED,2021-01-06 22:33:43.922000,,350121.339915,44,1121,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff63acd2769681c1a4c0187,5b5e7e643bac1d0001f9bf28,RETURNED,2021-01-06 22:33:53.380000,,350111.882016,33,915,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff63ade1d16d31c421e2835,5e5e8fa0610185000bd86d8a,APPROVED,2021-01-06 22:35:12.918000,2021-01-06 22:47:57.192000,764.274,42,635,1,100,2021-01-06 23:41:19.394000,8256C4AC,United States,United States,Unemployed (and job seeking),English,United States,Female,No
5ff63ae5530ada1c990095ce,5dd33b9159b1b033ec2cf634,APPROVED,2021-01-06 22:34:16.780000,2021-01-06 23:02:04.515000,1667.735,39,717,1,100,2021-01-06 23:41:23.920000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
5ff63aefc755581bb7b29851,5dd405ab80123f3eaae9af80,APPROVED,2021-01-06 22:34:26.692000,2021-01-06 22:41:00.754000,394.062,60,703,3,100,2021-01-06 23:41:28.737000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
5ff63af0c0a7851c4f8e325f,5589c7cefdf99b18bd86cf31,APPROVED,2021-01-06 22:34:24.705000,2021-01-06 23:16:06.662000,2501.957,37,2870,9,100,2021-01-06 23:41:33.478000,8256C4AC,United States,United States,Full-Time,English,United States,Male,No
5ff63af3ab5b5b1c47b5c9ee,5eced9328405902eef967571,APPROVED,2021-01-06 22:34:29.979000,2021-01-06 22:43:58.196000,568.217,34,473,1,100,2021-01-06 23:41:45.092000,8256C4AC,United States,United States,DATA EXPIRED,DATA EXPIRED,United States,Male,DATA EXPIRED
5ff63af783b7581c7b08d2ef,5f7bcd2da451291c1f6ded2e,APPROVED,2021-01-06 22:34:31.242000,2021-01-06 23:24:35.198000,3003.956,47,92,0,100,2021-01-06 23:41:49.212000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No
5ff63afb079ac11cd369bc78,5eaa0cc0fb0fca17a3006d9c,APPROVED,2021-01-06 22:34:35.654000,2021-01-06 22:41:26.029000,410.375,62,509,3,100,2021-01-06 23:41:52.632000,8256C4AC,India,United States,Unemployed (and job seeking),Tamil,United States,Male,No
5ff63afec654241c5a3977c0,5e5ab88a43f33029b119a48c,APPROVED,2021-01-06 22:34:38.209000,2021-01-06 22:50:24.480000,946.271,48,641,1,100,2021-01-06 23:41:57.049000,8256C4AC,United States,United States,Full-Time,English,United States,Female,No
5ff63b1a5879d61afa07d7d2,5f65597823696e0e9bd8f63a,APPROVED,2021-01-06 22:35:12.722000,2021-01-06 22:43:38.522000,505.8,42,292,0,100,2021-01-06 23:42:01.760000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No
5ff63dc0147a031cd90f2e8b,5e975c32ca82b62079dc8f7c,APPROVED,2021-01-06 22:46:24.898000,2021-01-06 22:58:46.026000,741.128,34,585,1,100,2021-01-06 23:42:05.503000,8256C4AC,United States,United States,Part-Time,English,United States,Female,No
5ff64bad3b6fbb1ebefad1c8,5cf7738aee94190018d73574,APPROVED,2021-01-06 23:45:53.760000,2021-01-06 23:58:17.848000,744.088,32,570,1,100,2021-01-07 04:30:33.141000,NOCODE,United States,United States,Full-Time,English,United States,Female,No
5ff64bb051c2ff1f1d87cf92,5c8eb16ed169ac0001c27629,APPROVED,2021-01-06 23:45:59.713000,2021-01-06 23:58:43.362000,763.649,67,925,0,100,2021-01-07 04:30:37.892000,8256C4AC,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
5ff64bb7326eb61e304e7535,558812eefdf99b14f004b722,RETURNED,2021-01-06 23:46:13.709000,,345774.526667,36,1741,5,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff64bc0306c941e5aa188bc,56bb6812bf2129000b53ce26,APPROVED,2021-01-06 23:46:13.404000,2021-01-06 23:51:39.931000,326.527,44,2118,27,97,2021-01-07 04:30:43.932000,8256C4AC,United States,United States,Full-Time,English,United States,Female,No
5ff64bc92dbdfb1eca73c10d,5e73f5e1b43d0202ea7de7ef,APPROVED,2021-01-06 23:46:22.768000,2021-01-06 23:59:52.280000,809.512,44,488,0,100,2021-01-07 04:30:53.913000,8256C4AC,United States,United States,Full-Time,English,United States,Female,No
5ff64bd0f048211e659f3465,5be8353e33f40a0001031d7a,RETURNED,2021-01-06 23:46:24.067000,,345764.695094,75,376,8,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff64bd9f904861d35cf42d1,5d730a3cf37bfe0001ff031a,APPROVED,2021-01-06 23:46:38.754000,2021-01-07 00:00:46.350000,847.596,55,300,1,100,2021-01-07 04:30:58.493000,8256C4AC,United States,United States,Unemployed (and job seeking),English,United States,Male,No
5ff64be184079f1b5e930210,5e3adfc595ff562fbdd130fa,APPROVED,2021-01-06 23:46:53.620000,2021-01-06 23:55:59.829000,546.209,33,679,0,100,2021-01-07 04:31:02.805000,8256C4AC,United States,United States,Part-Time,English,United States,Male,No
5ff64be88573f01eb8ef4a2e,5e5d1bacac3134016c38c61f,APPROVED,2021-01-06 23:46:56.157000,2021-01-07 00:42:38.448000,3342.291,51,580,3,100,2021-01-07 04:31:08.268000,NOCODE,United States,United States,Other,English,United States,Female,No
5ff64c06c0a7851dbd95c840,5fbdad0f8742761dfc6259c0,APPROVED,2021-01-06 23:47:22.051000,2021-01-06 23:59:06.271000,704.22,30,98,0,100,2021-01-07 04:31:13.443000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No
5ff64c08530ada1e0c71f506,5f51529b15e36638fe535eae,APPROVED,2021-01-06 23:47:22.794000,2021-01-06 23:51:51.233000,268.439,35,257,1,100,2021-01-07 04:31:16.939000,8256C4AC,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No
